Sampled Text,Function ID
"Lusitaniarrak (latinez: Lusitani) Iberiar penintsularen mendebaldean, Duero eta Tajo ibai arroen artean, Burdin Arotik aurrera bizi izan ziren indoeuropar herriak izan ziren. Lusitaniera, indoeuropar hizkuntzan mintzo ziren. Gogor eutsi zioten erromatar inbasioari. K.a. 29an Lusitania erromatar probintzia eratu zen, gaur egungo Portugalgo zati gehiena, Extremadura eta Salamancako probintziako zati txiki bat hartzen zituena. Gaur egun, portugaldar herriaren arbaso etniatzat jotzen dira lusitaniar herriak.",Normal
Psarocolius montezuma Psarocolius generoko animalia da. Hegaztien barruko Icteridae familian sailkatua dago.,Normal
"Marans Frantziako udalerria da, Maine eta Loira departamenduan dagoena, Loirerria eskualdean. 2013an 458 biztanle zituen. 2007an Marans udalerrian erroldatutako biztanleak 458 ziren. Familiak 150 ziren, horien artean 20 pertsona bakarrekoak ziren (16 bakarrik bizi ziren gizonak eta 4 bakarrik bizi ziren emakumeak), 67 seme-alabarik gabeko familiak ziren, 59 seme-alabak dituzten bikoteak ziren eta 4 seme-alabak dituzten guraso-bakarreko familiak ziren. Biztanleriak, denboran, ondorengo grafikoan ageri den bilakaera izan du: Ikus jatorrizko Wikidatako eskaera eta iturriak. 2007an 163 etxebizitza zeuden, 152 familiaren etxebizitza nagusia ziren, 6 bigarren erresidentzia ziren eta 5 hutsik zeuden. 155 etxeak ziren eta 8 apartamentuak ziren. 152 etxebizitza nagusietatik 105 bere jabearen bizilekua ziren, 45 alokairuan okupaturik zeuden eta 2 doan lagata zeuden; 9 etxek bi gela zituzten, 19 etxek hiru zituzten, 41 etxek lau zituzten eta 83 etxek bost zituzten. 121 etxek euren parking plaza propioa zuten azpian. 47 etxetan ibilgailu bat zegoen eta 97 etxetan bat baino gehiago zituzten. 2009an sexu eta adinaren araberako biztanleria-piramidea hau zen: 2007an lan egiteko adina zuten pertsonak 316 ziren, horien artean 261 aktiboak ziren eta 55 inaktiboak ziren. 261 pertsona aktiboetatik 245 lanean zeuden (125 gizon eta 120 emakume) eta 16 langabezian zeuden (8 gizon eta 8 emakume). 55 pertsona inaktiboetatik 23 erretiraturik zeuden, 20 ikasten zeuden eta 12 ""bestelako inaktibo"" gisa sailkaturik zeuden. 2009an Marans udalerrian 171 unitate fiskal zeuden, 475,5 pertsonek osaturik. Pertsona bakoitzeko diru-sarrera fiskalaren mediana urteko 17.630 euro zen. 2007an zeuden 12 komertzioetatik, 2 bestelako produktu industrialen fabrikazioko enpresak ziren, 2 eraikuntza enpresak ziren, 2 ibilgailuen saltze eta konpontze enpresak ziren, 1 garraio enpresa zen, 1 ostalaritza eta jatetxe enpresa zen, 1 informazio eta komunikazio enpresa zen, 1 higiezinen enpresa zen, 1 administrazio publikoko enpresa zen eta 1 «beste zerbitzu jarduera batzuk» multzoan sailkatutako enpresa zen. 2009an zeuden norbanakoentzako 3 zerbitzu publikoetatik, 1 margolaria zen, 1 argiketaria eta 1 ile apaindegia. 2000. urtean Marans udalerrian 20 nekazaritza-ustiategi zeuden, 1.040 hektarea erabiltzen. 2009an lehen-hezkuntzako eskola bat zegoen. Diagrama honek gertuen dauden herriak erakusten ditu.",Normal
"Balé Burkina Fasoko 45 probintzietako bat da, Boucle du Mouhoun eskualdean kokatua. Bere hiriburua Boromo da. 4.595km2 ditu eta 2006an 213.897 biztanle zituen. Probintziako lekurik ezagunena Deux Balé basoa da, Arikar elefanteak ikusteko leku garrantzitsua. Balé probintzian 10 departamendu daude:",Normal
"Goshen Kentuckyko hiri bat da. Oldham konderrian kokatua dago. 2010ean 909 biztanle zituen, 0,51 kilometro koadrotan banatuta.",Normal
"Espazioa (latinezko spatium hitzetik) hiru dimentsioko eremu mugagabea da; objektuak eta gertaerak izaten diren eta objektu nahiz gertaera horiek kokaleku eta norabide erlatiboa duten tokia. Espazioa eta espazioaren nolakotasuna aspaldidanik izan dira filosofoak kezkatu dituen arazoak. Arazo horiei eman dizkieten erantzunen arabera bi talde nagusietan bana daitezke filosofoak: espazioaren errealitatea, materiaz osatutako edozein gorputzen izatetik kanpo, berez badela baieztatzen dutenak, eta hori ukatzen dutenak. Horrela, Antzinako Greziako filosofo atomistentzat eta Platonentzat bazuen zentzua espazio hutsaz hitz egiteak. Hori ez zuten onartzen Eleako filosofoek, haiek espazioa fikziotzat hartzen baitzuten. Eztabaida horri irtenbidea eman nahian Aristotelesek ez zuen hitz egin espazioaz orokorrean; harentzat espazioa leku bat da, gauzak inguratzen dituen lekua. Aristotelesen teoria hori onartu zuten Erdi Aroan. Filosofia modernoan espazioari buruzko ideiak zalantzan jarri ziren. Descartesek ardatz koordenatuak ezarri zituen geometrian, eta horrekin erlatibizatu egin zuen espazioaren kontzeptua, aritmetikaren eremura eraman baitzuen. Descartesentzat espazioa eta materia bereizezinak dira; espazioa berez den zerbait da, eta ez du zerikusirik materiak hartzen dituen formekin, ezta behatzailearekin ere. John Lockeren iritziz espazioaren ideia ikusmenaren eta ukimenaren bitartez lortzen da; Gottfried Leibnizentzat, aldiz, espazioa ezin daiteke gorputzekin nahas; espazioaren erlazio teoria bat defendatzen zuen, haren ustez gorputzek beren artean antolamendu bat dutelako koka baitaitezke espazioan. Azken teoria horri aurre eginez espazioa absolutua dela eta bere edukiarekiko independente zela defendatu zuten Samuel Clarkek eta Isaac Newtonek. Immanuel Kantentzat espazioa intuizio moduko bat da, sentiberatasunaren a priori-zko era. Hau da, espazioa ez da bizi daitekeen zerbait, baizik eta bizikizunak izateko baldintza. Kanten jarraitzaileek areagotu egin zuten espazioaren teoria idealista hori. Espazioaren errealitatea aztertzerakoan egiten ziren oker asko euklidestar espazioa (egitura geometrikoa, alegia) eta espazio fisikoa nahastetik zetozen. XIX. mendean Euklidesenaz bestelako geometriak garatu ziren; horien arabera, enuntziatu geometrikoen egia ez du espazio fisikoaren izaerak mugatzen. Hala ere, espazio fisikoaren egitura eta geometria ez dira elkarrengandik erabat askeak; hori dela eta, geometria batzuek beste batzuek baino hobeto deskribatzen dute espazio fisikoaren egitura. Dena den, espazioaren kontzeptua zalantzan jarri duen pertsonarik garrantzitsuenetakoa Albert Einstein izan da. Hark ez-euklidestar geometria bat, Bernhard Riemannena, hautatu zuen bere erlatibitatearen teoriarako, harekin ekuazio fisikoak askoz soilagoak zirelako. Teoria horren arabera espazioa mugatua da, eta hori ez dute onartzen fisiko guztiek. Nolanahi ere, Einsteinek bere teoria agertu zuenetik, espazioaren arazoa beste era batera definitu beharra dago: ez du zentzurik espazioaz bakarrik hitz egiteak; espazio-denboraz hitz egin behar da. Gaur egungo filosofiak zientziak ematen dituen datuen arabera aztertzen du espazioaren arazoa, eta espazio-denbora kontzeptuan oinarrituz bereziki. Geometria analitikoan, x, y eta z koordenatuez mugatuak dauden puntuen multzo gisa adierazten da espazioa. Espazio hori bektorezkoa da. Hiru dimentsio baino gehiagoko espazioak ere lantzen ditu geometria analitikoak. Erlatibitatearen teorian, adibidez, espazio-denbora lau dimentsiotako espazio geometrikoa da. Badira, bestalde, mugaezinezko dimentsioak dituzten espazioak: David Hilberten espazioa, adibidez.",Normal
"Jean-Edern Hallier (Saint-Germain-en-Laye, 1936ko martxoaren 1a - Deauville, 1997ko urtarrilaren 12a) frantses idazlea izan zen. Tel Quel aldizkari famatua sortu zuen 1960an. Hainbat eleberri plazaratu zituen Les aventures de une jeune fille (1963, Neska gazte baten abenturak), Le grand écrivain (1972, Idazle handia), La cause des peuples (1972, Herrien kausa) eta L´idiot international aldizkaria sortu zuen, Jean-Paul Sartre eta Simone de Beauvoirren laguntzaz. Beste zenbait obra: Le premier qui dort réveille l´autre (1977, Lehenbizi lo hartzen duenak esna beza bestea), Lettre ouverte au colin froid (1979, Gutun irekia legatz hotzari), L´honneur perdu de François Mitterrand (1982, François Mitterranden ohore galdua).",Normal
"Romagne-sous-Montfaucon Frantziako udalerria da, Meuse departamenduan dagoena, Ekialde Handia eskualdean. 2013an 185 biztanle zituen. 2007an Romagne-sous-Montfaucon udalerrian erroldatutako biztanleak 185 ziren. Familiak 76 ziren, horien artean 24 pertsona bakarrekoak ziren (12 bakarrik bizi ziren gizonak eta 12 bakarrik bizi ziren emakumeak), 28 seme-alabarik gabeko familiak ziren, 20 seme-alabak dituzten bikoteak ziren eta 4 seme-alabak dituzten guraso-bakarreko familiak ziren. Biztanleriak, denboran, ondorengo grafikoan ageri den bilakaera izan du: Ikus jatorrizko Wikidatako eskaera eta iturriak. 2007an 114 etxebizitza zeuden, 77 familiaren etxebizitza nagusia ziren, 24 bigarren erresidentzia ziren eta 13 hutsik zeuden. 111 etxeak ziren eta 3 apartamentuak ziren. 77 etxebizitza nagusietatik 64 bere jabearen bizilekua ziren, 11 alokairuan okupaturik zeuden eta 2 doan lagata zeuden; 3 etxek bi gela zituzten, 9 etxek hiru zituzten, 18 etxek lau zituzten eta 47 etxek bost zituzten. 50 etxek euren parking plaza propioa zuten azpian. 48 etxetan ibilgailu bat zegoen eta 17 etxetan bat baino gehiago zituzten. 2009an sexu eta adinaren araberako biztanleria-piramidea hau zen: 2007an lan egiteko adina zuten pertsonak 104 ziren, horien artean 73 aktiboak ziren eta 31 inaktiboak ziren. 73 pertsona aktiboetatik 67 lanean zeuden (42 gizon eta 25 emakume) eta 6 langabezian zeuden (4 gizon eta 2 emakume). 31 pertsona inaktiboetatik 4 erretiraturik zeuden, 7 ikasten zeuden eta 20 ""bestelako inaktibo"" gisa sailkaturik zeuden. 2009an Romagne-sous-Montfaucon udalerrian 72 unitate fiskal zeuden, 184 pertsonek osaturik. Pertsona bakoitzeko diru-sarrera fiskalaren mediana urteko 10.939 euro zen. 2007an zeuden 4 komertzioetatik, 1 erauzte enpresa zen, 2 ibilgailuen saltze eta konpontze enpresak ziren eta 1 «beste zerbitzu jarduera batzuk» multzoan sailkatutako enpresa zen. 2000. urtean Romagne-sous-Montfaucon udalerrian 4 nekazaritza-ustiategi zeuden. Diagrama honek gertuen dauden herriak erakusten ditu.",Normal
"Tellin, Belgikako hegoaldeko udalerria da, Valoniako Luxenburgo (Valonia) probintzian dagoena. 2011ko erroldaren arabera, 2.500 biztanle ditu. Attert· Aubange· Bastogne· Bertogne· Bertrix· Bouillon· Chiny· Daverdisse· Durbuy· Érezée· Étalle· Fauvillers· Florenville· Gouvy· Habay· Herbeumont· Hotton· Houffalize· La Roche-en-Ardenne· Léglise· Libin· Libramont-Chevigny· Manhay· Marche-en-Famenne· Martelange· Meix-devant-Virton· Messancy· Musson· Nassogne· Neufchâteau· Paliseul· Rendeux· Rouvroy· Saint-Hubert· Saint-Léger· Sainte-Ode· Tellin· Tenneville· Tintigny· Vaux-sur-Sûre· Vielsalm· Virton·",Normal
1734 Zhongolovich asteroide gerrikoan aurkitutako 1734. asteroidearen izena da. 1928ko urriak 11n aurkitu zuen Grigory Neujminek Simeisetik. Bere behin-behineko izendapen zientifikoa 1928 TJ zen.,Normal
"Phacochoerus Suidae familiako genero bat da, Phacochoerinae subfamiliaren kide bakarra dena. Saharaz hegoaldeko Afrikan bizi diren bi espezie ditu barnean:",Normal
"East Galesburg Illinoiseko herri bat da. Knox konderrian kokatua dago. 2010ean 812 biztanle zituen, 3,72 kilometro koadrotan banatuta.",Normal
"Lorenzo Arrazola García (Checa, 1797ko abuztuaren 10a - Madril, 1873ko otsailaren 23a) gaztelar legelari eta politikaria izan zen. Apaiztegian eta Valladolideko Unibertsitatean zuzenbidea ikasi eta katedraduna izan zen. 1837an diputatu hautatu zuten eta Alderdi Moderatuan izan zen. Sei aldiz, ministro izendatu zuten. 1839ko urriaren 25eko Foruak Berresteko Legerako Espainiako Gorteetako eztabaidetan eta azken erabakian parte hartu zuen.",Normal
"Barbus grypus Barbus generoko animalia da. Arrainen barruko Actinopterygii klasean sailkatzen da, Cyprinidae familian.",Normal
Myotis californicus Myotis generoko animalia da. Chiropteraren barruko Myotinae subfamilia eta Vespertilionidae familian sailkatuta dago,Normal
Canal Extremadura Televisión Extremadurako Corporación Extremeña de Medios Audiovisuales (CEXMA) korporazio publikoaren telebista kate nagusia da. Katea 2001eko irailean sortu zen. Telebista kate hau generalista da. Bere aurrekontu xumeengatik FORTAko kide ez den erkidegoko telebista kate publiko bakarra da. Canal Sur Canal Sur 2 • Aragón TV • TPA TPA 2 • IB3 • ETB 1 ETB 2 ETB 3 ETB 4 • TV Canaria TV Canaria 2 • CYLTV CyL8 • CMT CMT 2 • TV3 El 33 Canal Super3 324 Esport 3 • Canal Extremadura Televisión • TVG tvG2 • Telemadrid LaOtra • 7RM • Canal Nou Canal Nou 24,Normal
"Sssssss, Erresuma Batua eta Japonian Ssssnake, 1973ko Bernard L. Kowalski estatubatuarrak zuzendutako beldurrezko film bat da. Strother Martin, Dirk Benedict, Heather Menzies, Richard B. Shull, Tim O'Connor, Jack Ging, Kathleen King eta Reb Brown aktoreek antzeztu zuten. Oharra: Atal honek istorio osoa edo amaiera argitzen du. David Blake (Dirk Benedict) unibertsitate ikaslea lan bila dabil, hortaz, Carl Stoner (Strother Martin) herpeologoak bere laborategiko esperimentu eta ikerkuntzetarako laguntzaile bezala kontratatuko du. Gainera, David Stoner doktorearen alaba den Kristinaz (Heather Menzies) maiteminduko da. Baina ikasle gazteak ez dakiena Stoner doktorea edozein gizaki suge bilakatu dezakeen edari bat topatu eta laguntzaile gaztearekin probatzeko asmoa duela da.",Normal
"NGC 6126 galaxia bat da, Corona Borealis konstelazioan. Édouard Stephanek aurkitu zuen 1880ko ekainaren 19an. UGC objektuak",Normal
"Natangiarrak edo Notangiarrak (prusieraz: Notangi; polonieraz: Natangowie; lituanieraz: Notangai; alemanez: Natanger) Prusiar klan bat zen, Natangia eskualdean bizi zena, gaur egun Kaliningradeko Oblast errusiar eremuaren parte den eremua, hegoaldeko zatia Poloniako Warmia-Masuriar voivoderrian dagoen bitartean. XIII. mendean zaldun teutoniarrek prusiarren aurkako gurutzada hasi zutenean, 15.000 pertsona inguru bizi zitezkeen Pregolia eta Łyna ibaien artean. Natangiako lurrak iparraldean Sambiarekin, mendebaldean eta hegoaldean Warmiarekin eta hego-ekialdean Bartiarekin egiten zuten muga. Ziurrenik Mendebaldeko Baltikoko hizkuntza bat hitz egiten zuten, gaur egun desagertua, prusiera zaharreko hizkuntzaren antzekoa. Natangiarrak Zaldunen eta Świętopełk II.a Pomeraniako Dukearen arteko 1238ko itun batean aipatzen dira lehen aldiz. Zaldun teutoniarrek konkistatu zituzten 1239-1240 inguruan. Natangiarrek aginte teutonikotik askatzea eragozteko, ordena teutonikoak Kreuzburg gaztelua altxatu zuen Natangian. 1249. urte hasierako Christburgeko Itunak, kristau bihurtu berriei askatasun pertsonala bermatzen zien, natangiarrak barne hartzen zituen. Hala ere, itunak ez zituen gatazkaren azpiko arrazoiei aurre egin, eta natangiarrek 54 zaldun sarraskatu zituzten Krückeneko guduan 1249ko azaroan Baina garaipena laburra izan zen, Zaldunek indarrak berreskuratu zituzten bi urte eskasean eta gurutzada jarraitu zuten. 1255ean Königsberg (gaur egun Kaliningrad) eraiki zuten Pregolia ibaiaren bokalean, Natangia eta Sambia arteko mugan. Prusiako matxinada handian (1260-1274), natangiarrek Herkus Monte aukeratu zuten buruzagi gisa Alemanian ikasia. Hasieran arrakasta izan zuen eta Zaldunak garaitu zituen Pokarwiseko guduan eta Löbauko guduan. Hala ere, matxinoek ezin izan zituzten Zaldunek eraikitako adreiluzko gazteluak hartu eta garaituak izan ziren. Herkus, prusiarren buruzagi nabarmenetako bat izan zena, harrapatu eta urkatu zuten 1273an. Natangiako nobleak alemaniarren men egin zieten, haiek pribilegioak eta beren ondasunen jabetza eragozpenik agintzen zuten. Natangiarrak, Sabynas eta Stantak zuzenduta, 1295ean matxinatu ziren azken aldiz 1454an, Casimiro IV.a Jagellon erregeak Poloniako Erresuman sartu zuen eskualdea. Ondorengo Hamahiru Urteko Gerraren ondoren, Poloniako-Teutoniko gerra guztietan luzeena, 1466az geroztik, Poloniaren parte izan zen Orden teutonikoaren feudo gisa , eta 1525etik aurrera Prusia Dukal sekularra. Kolono alemaniarrak inguru horretan kokatu zirenean, natangiarrek bertako hizkuntza eta ohiturak mantendu zituzten XVII. menderaino. Geroago, haien identitatea desagertu egin zen XVII. mendearen amaieran edo XVIII. mendearen hasieran Alemaniako biztanleekin bat egin ahala, baina bertako biztanleak oraindik ere ""natangiar"" gisa definitzen zuten haien burua 1945era arte eta baita Landsbergeko tokiko egunkaria ere (Górowo Iławeckie) ""Natanger Zeitung"" deitzen zen 1919tik aurrera ",Normal
"Horoskopoa zeruaren antolamenduaren berri ematen duen agiria da, une jakin batean Eguzkia, Ilargia, argizagiak, zodiakoaren zeinuak non dauden kokatuta erakusten duena. Orainaldiaz informazioa emateko eta etorkizunaz iragarkizunak egiteko erabiltzen da. Gizabanakoen horoskopoak egitean, astrologoek jaiotzaren une zehatza hartzen dute kontuan, astrologiako beste datuekin batera, pertsonaren izaera aztertzeko eta etorkizuna iragartzeko. Astrologoen ustez, zeruko gorputz bakoitzak bere mitologia-izaera du, eta une jakin batean zeruko beste gorputzekiko duen kokagunearen arabera izaera hori aldatu egiten da. Unibertsoan dena harremanetan dagoenez gero, zeruko gorputzek eragina dute haur jaioberriarengan. Horoskopoak egiteko zerua 12 zulo (etxe) dituen biribil baten bidez irudikatzen dute astrologoek. Etxe horietako bakoitzari giza bizitzaren alor batzuk egozten zaizkio (osasuna, ezkontzako bizitza, haurrak, lagunak, heriotza). Etxe bakoitzean kokatzen den argizagiak eragina izango du etxe horri dagokion ataletan, onerako nahiz txarrerako. Sineskeria hauek harrera zabala dute, herrialde industrializatuenetan ere.",Normal
"Oh My Ghost (Hangul:오 나의 귀신님; RR:O Naui Gwisinnim) Park Bo-young, Jo Jung-suk, Kim Seul-gi eta Lim Ju-hwan aktoreek antzeztutako 2015eko Hego Koreako telesaila da. tvNkatean emititu zen 2015eko uztailaren 3tik abuztuaren 22ra, ostiral eta larunbatetan 20: 30ean 16 ataletan.",Normal
"Persiar katua katu arraza bat da. Ezaguna da bere aurpegi zabal eta lauagaitik eta baita bere ile koloretsuagaitik. Katu aristokratikotzak hartu ohi dira (erregistratutako pedigreeko katuen %75 pertsiarrak dira). Persiako lehen katuak Italiara sartu izan ziren Persiatik (gaur egungo Iran, Tayikistan eta Afganistan) 1620ko hamarkadan eta euren ondorengoei modu askotan deitu ziran. Gaur egungo Persiar adarra 1800. urtearen amaieran garatu zen Ingalaterran, eta Angora turkiar katutik dator. Orokorki, ez dakigu noiz agertu ziren lehenengo aldiz ile luzeko katuak, Afrikan katu basatiak ez dauzelako (pentsatzen da etxeko katuen arbasoak dirala), ile luzeagaz. XIX. mendeko aristokraziak ile luzeko katuak eskatzen ebazan eta ile luzeko gene arduraduna hibridazioaren bidez sartu egin zan Pallas katuarekin. Persiarren lehen arbaso dokumentatuak Pietro della Vallegaitik inportatuak izan ziren 1620.urtean, Khorasanen, Persia, Italia eta Angorako katuatik (gaur egungo Ankara) Nicholas Claude Fabri de Peirescetik Turkia, Frantziako partetik, garai berberan. Jorasaneko katuak grisak ziran, eta Angorakoak zuri-zuriak. Frantziatik laster heldu ziran Btitainia Handira. Europara ere inportatu egin ziran ile luzeko katuak, Afganistan, Birmania, Txina eta Errusiako jatorrizkoak. Era desberdineko katuen gurutzatzeak oso komunak ziren batez ere Persiar eta Angorakoen artekoak. Oro har, arraza garbiko katu persiar baten alderdi fisikoak honako hauek dira: tamaina ertainetik handira. Aurpegi zabala eta xata. Sudur oso txikia eta begietatik hurbil zentratua. Ertaina eta handia da gehienbat. Buru borobila dauka, gogorra eta burhezur zabala. Aurrealdea biribildua da eta masailhezurrak sendoak eta irtenak. Muturra motza da eta kokotsa betea. Begiak handiak dira, borobilak, oso zabalak eta bananduak, kolore gogorrekoak eta distiratsuak. Sudurra asimetrikoki kokatuta egon behar da, begien altuerara. Persar katuen belarriak txikiak eta borobil formakoak dira, honeek “v” posizioan kokatuta egon behar dira asimetrikoki. Ile ugari, luzea, lodia eta lehuna dauka. Horregaitik, normalean ile asko jausten jake. Buztana iletsua da eta puntan borobila. Kolore askotakoak izan daitekez, badagoz kolore soil batekoak diranak adibidez, beltza, urdina, txokolate kolorea, lila, gorria eta krema kolorekoak. Izan ahal dira bi koloretakoak, marradunak edo Tabby modukoak, arrek bi kolore auki ahal dabe soilik, ostean, emeak hiru koloretakoak izaten dira. Hiru koloretako arrak egon ahal dira baina, kasu horretan, esterila dala esan gura dau. Himalayako persak euren kolore urdinagaitik ezagutzen dira. Gaur egungo persar katuek gorputz trinkoak dabez (corby). Muturra buru borobil baten daukie. Euren ezaugarri garrantzitsuena ile ugari daukiela da, sasoietan aldatzen dabe eta ilearen kalitatea mantentzeko gomendagarria da egunero orraztea. Katu honek familiarrak dira, umeekaz egotea gustatzen jake. Garbitu behar jake rutina bat jarraituz eta teknika bereziak existitzen dira iletik koipea kentzeko baita aurpegitik eta belarrietatik. Garbitzeko momentuan koipea guztiz kentzeko platerak garbitzeko xaboia erabiltzea gomendagarria da, ez dalako mingarria katuentzako. Himalayako Persar katuek, persiarretatik bereizten dira euren ilearen eragaitik. Himalayako Persar katu bat oso antzekoa da ezaugarri guztietan Persarretatik baina ilean, Himalayako Persak Siamesen antzekoa daukie. Himalayako katuek begi urdinak dabez, kolor puntua belarrietan, hanketan, bizkarrean edo buztanan egon behar dira, beste ile guztia, krema edo zuria izaten da. Kolor puntuetarik ezagunenak marroia, lila, krema, gorria, beltza, urdina eta bikoloreak dira. Persarrak karakter lasaiagoa daukie, lo egitea eta atsedena hartzea gustatzen jake. Haurnaldia 64 egun ingurukoa da eta katu bakoitzak 1 eta 6 arteko katakumeak izan ahal dauz. Katakumeak 3 hilabete inguruan amaren albotik banantzen dira. Harroputza da eta arrazarik lasaienetariko bat da eta maitekorrak baita ere badira, pertsonekaz eta animaliekaz ondo konpontzen da. Euren pisua 2,3 kilogramotik 6,8 kilogramora artekoa izan ahal da. Gainera, 15 urte baino gehiago bizi ohi dira maiz gaixotzen ez direlako. Maitasun-katakumeak dira, eta ugazaben oso menpekoak. 10 urte inguruko bizi-itxaropena dute. Ez dute errezelik edo altzaririk igotzen edo harramazkatzen. Barnealdeko katuak dira, tenperatura-aldaketekiko sentikorrak eta lurra eta ehiza gustuko ez dituztenak. Ez du arazorik haurrekin edo beste maskota batzuekin, betiere modu leunean tratatzen badute eta zalapartatsuegiak ez badira. Beste edozein arrazak bezala, katu persiarrak asko maite du jolastea eta dibertitzea, eta osagarri batzuek lagunduko dizute ehiza-sena indartzen eta entretenitzen ez zauden bitartean. Etxean hazkagailu bat edukitzea oso garrantzitsua izango da azazkalak gehiegi hazi ez daitezen, baina ez da gomendatzen den objektu bakarra. Horrek lagunkoiagoak eta hurbilagoak direla jakiteko balio dau. Nahiz eta beti dauden salbuespenak denetarako, badakigu, emeak otzanagoak eta maitagarriagoak izaten dirala. Gutxiagotan izaten dute arrek alderrai ibiltzeko duten berezko beharra. Espezie honek giltzurruneko gaixotasun polikistikoa izan ahal dau, ingelesez PKD (Poliquistic Kidney Disease) sigletatik ezagunaGaixotasun genetikoa da, giltzurrunei eragiten deutse eta kiste handiak sortzen dauz. Kiste honeek giltzurrunetan eragina egin ahal dabe denboraren poderioz. Horregaitik, garrantzitsua da diagnostiko bizkorra egitea. Katuen giltzurretatik batek edo biek likidoz betetako kisteak garatzen dabez. Kiste honeek hasten eta suntsitzen doaz. Garrantzitsua da kontuan hartzea pertsiar katuak landare jakin batzuk hartzen baditu, hala nola lilien hostoak eta loreak, edo piretroideak (pestizidak) bezalako produktuak, intoxikazioa jasan dezaketela. Elkarte horretako arrazen sailkapenaren arabera, katu persiarra, katu exotikoarekin batera, I. kategoriakoa da, eta arraza garbian honako barietate hauek egon ahal diraz: Kontu handia izan behar da katu honen elikadurarekin, ebakuntzaren ondoren pisu nahikoa hartzen dabe. Animalia honen obesitatea oso larria da. Gutxi gorabeherako ideia bat izateko, persiar katu baten batez besteko kostea 400-600 euro ingurukoa da, eta 1.200 €-tik 2.400 €-ra bitartekoa pedigri ona duten katakumeentzat. Persiako Chinchilla barietateak 500 €-tik gorako prezioa du, eta pedigri bikaina duten aleen kasuan 800 €-tik 3.000 €-ra igo daiteke.",Normal
